movie_id,tmdb_title,genre_ids,genres,genre_count,status,dataset_title
11395,The Santa Clause,"[14, 18, 35, 10751]","[""Fantasy"", ""Drama"", ""Comedy"", ""Family""]",4,success,The Santa Clause
11397,Not Another Teen Movie,[35],"[""Comedy""]",1,success,Not Another Teen Movie
11398,The Art of War,"[28, 53, 80]","[""Action"", ""Thriller"", ""Crime""]",3,success,The Art of War
11400,The New World,"[18, 36, 10749]","[""Drama"", ""History"", ""Romance""]",3,success,The New World
11412,The Long Kiss Goodnight,"[80, 28, 9648, 53]","[""Crime"", ""Action"", ""Mystery"", ""Thriller""]",4,success,The Long Kiss Goodnight
11414,The Defiant Ones,"[80, 18, 12, 53]","[""Crime"", ""Drama"", ""Adventure"", ""Thriller""]",4,success,The Defiant Ones
11415,House,"[35, 27, 14]","[""Comedy"", ""Horror"", ""Fantasy""]",3,success,House
11416,The Mission,"[12, 18, 28, 36]","[""Adventure"", ""Drama"", ""Action"", ""History""]",4,success,The Mission
11418,National Lampoon's European Vacation,"[12, 35]","[""Adventure"", ""Comedy""]",2,success,National Lampoon's European Vacation
11419,Vegas Vacation,[35],"[""Comedy""]",1,success,Vegas Vacation
11421,C.R.A.Z.Y.,"[35, 18]","[""Comedy"", ""Drama""]",2,success,C.R.A.Z.Y.
11422,Midway,"[28, 18, 36, 10752]","[""Action"", ""Drama"", ""History"", ""War""]",4,success,Midway
11423,Memories of Murder,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,Memories of Murder
11426,From Here to Eternity,"[10752, 10749, 18]","[""War"", ""Romance"", ""Drama""]",3,success,From Here to Eternity
11427,Dead End,"[9648, 27, 53]","[""Mystery"", ""Horror"", ""Thriller""]",3,success,Dead End
11428,Sleepwalkers,"[27, 14, 53]","[""Horror"", ""Fantasy"", ""Thriller""]",3,success,Sleepwalkers
11429,Beyond Re-Animator,"[27, 35, 878]","[""Horror"", ""Comedy"", ""Science Fiction""]",3,success,Beyond Re-Animator
11430,The Lion King 1½,"[12, 16, 35, 10751]","[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",4,success,The Lion King 1½
11431,Fever Pitch,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Fever Pitch
11439,The Ghost Writer,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,The Ghost Writer
11443,Dead Presidents,"[80, 18, 28]","[""Crime"", ""Drama"", ""Action""]",3,success,Dead Presidents
11444,The Closet,[35],"[""Comedy""]",1,success,The Closet
11446,Welcome to the Dollhouse,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Welcome to the Dollhouse
11447,The Son's Room,[18],"[""Drama""]",1,success,The Son's Room
11448,Mighty Aphrodite,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Mighty Aphrodite
11449,The Amityville Horror,[27],"[""Horror""]",1,success,The Amityville Horror
11450,Quiz Show,"[36, 18]","[""History"", ""Drama""]",2,success,Quiz Show
11451,Herbie Fully Loaded,"[35, 10751, 12, 14, 10749]","[""Comedy"", ""Family"", ""Adventure"", ""Fantasy"", ""Romance""]",5,success,Herbie Fully Loaded
11452,National Lampoon's Van Wilder,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,National Lampoon's Van Wilder
11454,Manhunter,"[80, 27, 53]","[""Crime"", ""Horror"", ""Thriller""]",3,success,Manhunter
11455,Up in Smoke,"[12, 35]","[""Adventure"", ""Comedy""]",2,success,Up in Smoke
11456,Domestic Disturbance,"[53, 80, 9648]","[""Thriller"", ""Crime"", ""Mystery""]",3,success,Domestic Disturbance
11457,Life as a House,[18],"[""Drama""]",1,success,Life as a House
11459,Sky High,"[12, 35, 10751]","[""Adventure"", ""Comedy"", ""Family""]",3,success,Sky High
11460,Red Eye,"[53, 9648]","[""Thriller"", ""Mystery""]",2,success,Red Eye
11462,Suspicion,"[9648, 10749, 53]","[""Mystery"", ""Romance"", ""Thriller""]",3,success,Suspicion
11463,Battle of Britain,"[10752, 36, 28, 18]","[""War"", ""History"", ""Action"", ""Drama""]",4,success,Battle of Britain
11465,Great Balls of Fire!,"[18, 36, 10402]","[""Drama"", ""History"", ""Music""]",3,success,Great Balls of Fire!
11467,America's Sweethearts,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,America's Sweethearts
11468,The Salton Sea,"[80, 18, 9648, 53]","[""Crime"", ""Drama"", ""Mystery"", ""Thriller""]",4,success,The Salton Sea
11471,A Better Tomorrow,"[28, 80, 18]","[""Action"", ""Crime"", ""Drama""]",3,success,A Better Tomorrow
11472,Nine Months,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Nine Months
11474,The Warriors,"[28, 53]","[""Action"", ""Thriller""]",2,success,The Warriors
11477,Common Wealth,"[35, 53, 80]","[""Comedy"", ""Thriller"", ""Crime""]",3,success,Common Wealth
11478,The Skulls,"[80, 18, 53]","[""Crime"", ""Drama"", ""Thriller""]",3,success,The Skulls
11479,"Little Indian, Big City","[12, 18, 10751, 35]","[""Adventure"", ""Drama"", ""Family"", ""Comedy""]",4,success,"Little Indian, Big City"
11481,Repulsion,"[18, 53, 27]","[""Drama"", ""Thriller"", ""Horror""]",3,success,Repulsion
11482,The Tenant,"[53, 9648, 18]","[""Thriller"", ""Mystery"", ""Drama""]",3,success,The Tenant
11484,Rollerball,"[878, 28]","[""Science Fiction"", ""Action""]",2,success,Rollerball
11485,Take the Money and Run,"[35, 80]","[""Comedy"", ""Crime""]",2,success,Take the Money and Run
11489,Rosetta,[18],"[""Drama""]",1,success,Rosetta
11495,Firestarter,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,Firestarter
11497,All Dogs Go to Heaven,"[18, 16, 10751, 35, 14]","[""Drama"", ""Animation"", ""Family"", ""Comedy"", ""Fantasy""]",5,success,All Dogs Go to Heaven
11498,Dead Again,"[9648, 53, 10749]","[""Mystery"", ""Thriller"", ""Romance""]",3,success,Dead Again
11499,Frost/Nixon,"[18, 36]","[""Drama"", ""History""]",2,success,Frost/Nixon
11502,Knife in the Water,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Knife in the Water
11503,The Serpent and the Rainbow,"[27, 53]","[""Horror"", ""Thriller""]",2,success,The Serpent and the Rainbow
11506,The Silence,"[18, 10749]","[""Drama"", ""Romance""]",2,success,The Silence
11507,Body Double,"[80, 9648, 53]","[""Crime"", ""Mystery"", ""Thriller""]",3,success,Body Double
11509,Silverado,"[37, 28, 18]","[""Western"", ""Action"", ""Drama""]",3,success,Silverado
11515,Goya's Ghosts,"[18, 36]","[""Drama"", ""History""]",2,success,Goya's Ghosts
11517,Money Train,"[28, 35, 80]","[""Action"", ""Comedy"", ""Crime""]",3,success,Money Train
11519,1941,"[35, 10752, 28]","[""Comedy"", ""War"", ""Action""]",3,success,1941
11520,Grumpy Old Men,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Grumpy Old Men
11521,Little Man Tate,"[18, 10751]","[""Drama"", ""Family""]",2,success,Little Man Tate
11522,Pretty in Pink,"[10749, 18]","[""Romance"", ""Drama""]",2,success,Pretty in Pink
11523,View from the Top,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,View from the Top
11524,Thief,"[80, 53, 18]","[""Crime"", ""Thriller"", ""Drama""]",3,success,Thief
11527,Excalibur,"[12, 14]","[""Adventure"", ""Fantasy""]",2,success,Excalibur
11528,The Sandlot,"[10751, 35, 18]","[""Family"", ""Comedy"", ""Drama""]",3,success,The Sandlot
11529,Sweet Home Alabama,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Sweet Home Alabama
11530,The Discord,[35],"[""Comedy""]",1,success,The Discord
11533,Jason and the Argonauts,"[12, 10751, 14]","[""Adventure"", ""Family"", ""Fantasy""]",3,success,Jason and the Argonauts
11536,The Misfits,"[18, 10749, 37]","[""Drama"", ""Romance"", ""Western""]",3,success,The Misfits
11537,Snake in the Eagle's Shadow,"[28, 35]","[""Action"", ""Comedy""]",2,success,Snake in the Eagle's Shadow
11541,The Year of Living Dangerously,"[10749, 18]","[""Romance"", ""Drama""]",2,success,The Year of Living Dangerously
11542,Altered States,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,Altered States
11543,Kingpin,[35],"[""Comedy""]",1,success,Kingpin
11544,Lilo & Stitch,"[16, 10751, 35, 878]","[""Animation"", ""Family"", ""Comedy"", ""Science Fiction""]",4,success,Lilo & Stitch
11545,Rushmore,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Rushmore
11547,Cabin Fever,[27],"[""Horror""]",1,success,Cabin Fever
11548,*batteries not included,"[10751, 35, 14, 878]","[""Family"", ""Comedy"", ""Fantasy"", ""Science Fiction""]",4,success,*batteries not included
11549,Invasion of the Body Snatchers,"[878, 27, 53]","[""Science Fiction"", ""Horror"", ""Thriller""]",3,success,Invasion of the Body Snatchers
11551,Small Soldiers,"[35, 12, 14, 878, 28]","[""Comedy"", ""Adventure"", ""Fantasy"", ""Science Fiction"", ""Action""]",5,success,Small Soldiers
11557,St. Elmo's Fire,"[18, 10749, 35]","[""Drama"", ""Romance"", ""Comedy""]",3,success,St. Elmo's Fire
11558,Silver Streak,"[35, 80, 10749, 53, 28]","[""Comedy"", ""Crime"", ""Romance"", ""Thriller"", ""Action""]",5,success,Silver Streak
11559,Tideland,"[14, 18, 53]","[""Fantasy"", ""Drama"", ""Thriller""]",3,success,Tideland
11560,High Crimes,"[18, 9648, 53, 80]","[""Drama"", ""Mystery"", ""Thriller"", ""Crime""]",4,success,High Crimes
11561,Sleeper,"[35, 878]","[""Comedy"", ""Science Fiction""]",2,success,Sleeper
11562,Crimes and Misdemeanors,"[35, 18, 80]","[""Comedy"", ""Drama"", ""Crime""]",3,success,Crimes and Misdemeanors
11564,Class of 1984,"[28, 80, 18, 53]","[""Action"", ""Crime"", ""Drama"", ""Thriller""]",4,success,Class of 1984
11565,Big Momma's House 2,"[35, 80]","[""Comedy"", ""Crime""]",2,success,Big Momma's House 2
11566,Dave,[35],"[""Comedy""]",1,success,Dave
11569,Hellraiser III: Hell on Earth,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Hellraiser III: Hell on Earth
11571,Journey to the Center of the Earth,"[12, 14, 10751]","[""Adventure"", ""Fantasy"", ""Family""]",3,success,Journey to the Center of the Earth
11575,The Great Race,"[35, 12, 28, 10749, 37, 10751]","[""Comedy"", ""Adventure"", ""Action"", ""Romance"", ""Western"", ""Family""]",6,success,The Great Race
11576,"It's a Mad, Mad, Mad, Mad World","[12, 35, 80]","[""Adventure"", ""Comedy"", ""Crime""]",3,success,"It's a Mad, Mad, Mad, Mad World"
11577,Pat Garrett & Billy the Kid,"[37, 18, 36]","[""Western"", ""Drama"", ""History""]",3,success,Pat Garrett & Billy the Kid
11578,The Return of Don Camillo,[35],"[""Comedy""]",1,success,The Return of Don Camillo
11583,The First Great Train Robbery,"[53, 12, 18, 80]","[""Thriller"", ""Adventure"", ""Drama"", ""Crime""]",4,success,The First Great Train Robbery
11584,Roxanne,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Roxanne
11587,The Exorcist III,"[27, 9648]","[""Horror"", ""Mystery""]",2,success,The Exorcist III
11589,Kelly's Heroes,"[12, 35, 10752]","[""Adventure"", ""Comedy"", ""War""]",3,success,Kelly's Heroes
11590,Slap Shot,"[35, 18]","[""Comedy"", ""Drama""]",2,success,Slap Shot
11591,The Man with Two Brains,"[35, 878]","[""Comedy"", ""Science Fiction""]",2,success,The Man with Two Brains
11592,Serial Mom,"[35, 80]","[""Comedy"", ""Crime""]",2,success,Serial Mom
11593,Nobody's Fool,"[18, 35]","[""Drama"", ""Comedy""]",2,success,Nobody's Fool
11595,Another 48 Hrs.,"[28, 35, 80]","[""Action"", ""Comedy"", ""Crime""]",3,success,Another 48 Hrs.
11596,Wes Craven's New Nightmare,"[27, 9648, 14]","[""Horror"", ""Mystery"", ""Fantasy""]",3,success,Wes Craven's New Nightmare
11598,The Kentucky Fried Movie,[35],"[""Comedy""]",1,success,The Kentucky Fried Movie
11601,Stir of Echoes,"[27, 9648, 53]","[""Horror"", ""Mystery"", ""Thriller""]",3,success,Stir of Echoes
11602,Through a Glass Darkly,[18],"[""Drama""]",1,success,Through a Glass Darkly
11610,"Play It Again, Sam","[35, 10749]","[""Comedy"", ""Romance""]",2,success,"Play It Again, Sam"
11615,The Life of David Gale,"[18, 53, 80]","[""Drama"", ""Thriller"", ""Crime""]",3,success,The Life of David Gale
11616,Go for It,"[12, 28, 35]","[""Adventure"", ""Action"", ""Comedy""]",3,success,Go for It
11617,Rio Grande,[37],"[""Western""]",1,success,Rio Grande
11619,Flushed Away,"[12, 16, 35, 10751]","[""Adventure"", ""Animation"", ""Comedy"", ""Family""]",4,success,Flushed Away
11620,Quo Vadis,"[18, 36, 10749]","[""Drama"", ""History"", ""Romance""]",3,success,Quo Vadis
11621,Porco Rosso,"[16, 12, 14]","[""Animation"", ""Adventure"", ""Fantasy""]",3,success,Porco Rosso
11622,Blast from the Past,"[18, 10749, 35]","[""Drama"", ""Romance"", ""Comedy""]",3,success,Blast from the Past
11624,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask,[35],"[""Comedy""]",1,success,Everything You Always Wanted to Know About Sex *But Were Afraid to Ask
11625,Asterix and the Big Fight,"[10751, 16, 12, 35]","[""Family"", ""Animation"", ""Adventure"", ""Comedy""]",4,success,Asterix and the Big Fight
11630,3 Men and a Little Lady,"[10751, 35]","[""Family"", ""Comedy""]",2,success,3 Men and a Little Lady
11631,Mamma Mia!,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Mamma Mia!
11632,Vanity Fair,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Vanity Fair
11633,Appleseed,"[16, 28, 878]","[""Animation"", ""Action"", ""Science Fiction""]",3,success,Appleseed
11634,Show Me Love,"[35, 10749, 18]","[""Comedy"", ""Romance"", ""Drama""]",3,success,Show Me Love
11635,Old School,[35],"[""Comedy""]",1,success,Old School
11636,New Police Story,"[28, 53, 80, 18]","[""Action"", ""Thriller"", ""Crime"", ""Drama""]",4,success,New Police Story
11637,Are We There Yet?,"[10751, 12, 35, 10749]","[""Family"", ""Adventure"", ""Comedy"", ""Romance""]",4,success,Are We There Yet?
11638,Guess Who,"[35, 10749]","[""Comedy"", ""Romance""]",2,success,Guess Who
11639,The Dark Crystal,"[12, 10751, 14]","[""Adventure"", ""Family"", ""Fantasy""]",3,success,The Dark Crystal
11644,Blow Out,"[80, 9648, 53]","[""Crime"", ""Mystery"", ""Thriller""]",3,success,Blow Out
11645,Ran,"[28, 18, 36]","[""Action"", ""Drama"", ""History""]",3,success,Ran
11646,Gallipoli,"[10752, 36, 18]","[""War"", ""History"", ""Drama""]",3,success,Gallipoli
11647,Infernal Affairs II,"[28, 53, 80]","[""Action"", ""Thriller"", ""Crime""]",3,success,Infernal Affairs II
11648,Must Love Dogs,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,Must Love Dogs
11649,Masters of the Universe,"[28, 14, 878]","[""Action"", ""Fantasy"", ""Science Fiction""]",3,success,Masters of the Universe
11652,Invincible,"[18, 36]","[""Drama"", ""History""]",2,success,Invincible
11653,The Myth,"[28, 12, 35, 18, 14]","[""Action"", ""Adventure"", ""Comedy"", ""Drama"", ""Fantasy""]",5,success,The Myth
11654,The Hunger,"[27, 18]","[""Horror"", ""Drama""]",2,success,The Hunger
11655,Cronos,"[18, 27, 53]","[""Drama"", ""Horror"", ""Thriller""]",3,success,Cronos
11656,The Virgin Spring,"[18, 36]","[""Drama"", ""History""]",2,success,The Virgin Spring
11657,Le Cercle Rouge,"[80, 53]","[""Crime"", ""Thriller""]",2,success,Le Cercle Rouge
11658,Tae Guk Gi: The Brotherhood of War,"[28, 12, 18, 36, 10752]","[""Action"", ""Adventure"", ""Drama"", ""History"", ""War""]",5,success,Tae Guk Gi: The Brotherhood of War
11659,The Best of Youth,"[18, 36, 10749]","[""Drama"", ""History"", ""Romance""]",3,success,The Best of Youth
11660,Following,"[18, 53]","[""Drama"", ""Thriller""]",2,success,Following
11661,Joyeux Noel,"[18, 10752, 10749, 36]","[""Drama"", ""War"", ""Romance"", ""History""]",4,success,Joyeux Noel
11663,The Commitments,"[35, 18, 10402]","[""Comedy"", ""Drama"", ""Music""]",3,success,The Commitments
11665,Get Smart,"[28, 35, 53]","[""Action"", ""Comedy"", ""Thriller""]",3,success,Get Smart
11671,Elegy,"[18, 10749]","[""Drama"", ""Romance""]",2,success,Elegy
11673,Cyrano de Bergerac,"[18, 35, 36, 10749]","[""Drama"", ""Comedy"", ""History"", ""Romance""]",4,success,Cyrano de Bergerac
11674,101 Dalmatians,"[10751, 35]","[""Family"", ""Comedy""]",2,success,101 Dalmatians
11675,Halloween H20: 20 Years Later,"[27, 53]","[""Horror"", ""Thriller""]",2,success,Halloween H20: 20 Years Later
11676,Nothing to Lose,"[35, 80, 28, 12]","[""Comedy"", ""Crime"", ""Action"", ""Adventure""]",4,success,Nothing to Lose
11678,Vertical Limit,"[12, 28, 53]","[""Adventure"", ""Action"", ""Thriller""]",3,success,Vertical Limit
11680,The Miser,[35],"[""Comedy""]",1,success,The Miser
11683,Land of the Dead,"[27, 878, 53]","[""Horror"", ""Science Fiction"", ""Thriller""]",3,success,Land of the Dead
11686,Love and Death,"[35, 36]","[""Comedy"", ""History""]",2,success,Love and Death
11687,The Visitors,"[14, 35]","[""Fantasy"", ""Comedy""]",2,success,The Visitors
11688,The Emperor's New Groove,"[12, 16, 35, 10751, 14]","[""Adventure"", ""Animation"", ""Comedy"", ""Family"", ""Fantasy""]",5,success,The Emperor's New Groove
11689,Crime Busters,"[28, 35]","[""Action"", ""Comedy""]",2,success,Crime Busters
11690,Bloodsport,"[28, 53, 18]","[""Action"", ""Thriller"", ""Drama""]",3,success,Bloodsport
11696,The Exchange Student,[35],"[""Comedy""]",1,success,The Exchange Student
11697,The Man Who Shot Liberty Valance,[37],"[""Western""]",1,success,The Man Who Shot Liberty Valance
11699,Bad Lieutenant: Port of Call New Orleans,"[18, 80]","[""Drama"", ""Crime""]",2,success,Bad Lieutenant: Port of Call New Orleans
11702,The Replacement Killers,"[28, 80, 53]","[""Action"", ""Crime"", ""Thriller""]",3,success,The Replacement Killers
11703,Kiss of the Spider Woman,[18],"[""Drama""]",1,success,Kiss of the Spider Woman
11704,The Secret of NIMH,"[12, 16, 18, 10751, 14, 9648, 878]","[""Adventure"", ""Animation"", ""Drama"", ""Family"", ""Fantasy"", ""Mystery"", ""Science Fiction""]",7,success,The Secret of NIMH
11707,Tightrope,"[9648, 53, 80]","[""Mystery"", ""Thriller"", ""Crime""]",3,success,Tightrope
11708,Chitty Chitty Bang Bang,"[10751, 12, 14, 35]","[""Family"", ""Adventure"", ""Fantasy"", ""Comedy""]",4,success,Chitty Chitty Bang Bang
11710,The Enigma of Kaspar Hauser,"[18, 36]","[""Drama"", ""History""]",2,success,The Enigma of Kaspar Hauser
11712,Sanjuro,"[18, 28, 35]","[""Drama"", ""Action"", ""Comedy""]",3,success,Sanjuro
11713,Fist of Fury,"[18, 28, 53]","[""Drama"", ""Action"", ""Thriller""]",3,success,Fist of Fury
11718,Who's Harry Crumb?,"[35, 80, 9648]","[""Comedy"", ""Crime"", ""Mystery""]",3,success,Who's Harry Crumb?
11770,Shaolin Soccer,"[28, 35]","[""Action"", ""Comedy""]",2,success,Shaolin Soccer
11772,The Haunting,[27],"[""Horror""]",1,success,The Haunting
11773,Village of the Damned,"[27, 878]","[""Horror"", ""Science Fiction""]",2,success,Village of the Damned
11774,Lemony Snicket's A Series of Unfortunate Events,"[12, 35, 10751]","[""Adventure"", ""Comedy"", ""Family""]",3,success,Lemony Snicket's A Series of Unfortunate Events
11775,Intolerable Cruelty,"[35, 10749, 80]","[""Comedy"", ""Romance"", ""Crime""]",3,success,Intolerable Cruelty
11777,I.Q.,"[35, 18, 10749]","[""Comedy"", ""Drama"", ""Romance""]",3,success,I.Q.
11778,The Deer Hunter,"[18, 10752]","[""Drama"", ""War""]",2,success,The Deer Hunter
11780,Rob Roy,"[12, 36, 18, 28, 10752]","[""Adventure"", ""History"", ""Drama"", ""Action"", ""War""]",5,success,Rob Roy
11782,Hard Boiled,"[28, 53, 80]","[""Action"", ""Thriller"", ""Crime""]",3,success,Hard Boiled
11787,Harvey,"[35, 14]","[""Comedy"", ""Fantasy""]",2,success,Harvey
11791,The Hound of the Baskervilles,"[9648, 53, 27]","[""Mystery"", ""Thriller"", ""Horror""]",3,success,The Hound of the Baskervilles
11797,Fright Night,"[35, 27]","[""Comedy"", ""Horror""]",2,success,Fright Night
11798,This Is England,"[18, 80]","[""Drama"", ""Crime""]",2,success,This Is England
11804,White Noise,"[18, 27, 53]","[""Drama"", ""Horror"", ""Thriller""]",3,success,White Noise
11806,Beethoven,"[10751, 35]","[""Family"", ""Comedy""]",2,success,Beethoven
11807,Jab We Met,"[18, 35, 10749]","[""Drama"", ""Comedy"", ""Romance""]",3,success,Jab We Met
11808,U.S. Marshals,"[53, 80, 28]","[""Thriller"", ""Crime"", ""Action""]",3,success,U.S. Marshals
11811,Leprechaun,"[27, 35]","[""Horror"", ""Comedy""]",2,success,Leprechaun
11812,The Sweetest Thing,"[10749, 35]","[""Romance"", ""Comedy""]",2,success,The Sweetest Thing
